13.6059 	INFO 	Loaded monitor calibration from ['2024_08_09 13:47']
18.4998 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
18.5001 	EXP 	window1: mouseVisible = False
18.5094 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='we are in the training module now.', units='height', win=Window(...), wrapWidth=1)
18.5096 	EXP 	window1: mouseVisible = False
18.5132 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
18.5145 	EXP 	Sound sound_3 set volume 1.000
18.5146 	EXP 	window1: mouseVisible = False
18.5267 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
18.5268 	EXP 	window1: mouseVisible = False
18.5278 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.5279 	EXP 	window1: mouseVisible = False
18.5339 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
18.5340 	EXP 	window1: mouseVisible = False
18.5371 	EXP 	Created fixation_posttest = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_posttest', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
18.5381 	EXP 	Sound sound_2 set volume 1.000
18.5382 	EXP 	window1: mouseVisible = False
18.5505 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
0.0131 	EXP 	text_norm: alignText = 'left'
0.0295 	INFO 	Keyboard events cleared
0.0291 	EXP 	text_norm: autoDraw = True
0.0291 	EXP 	text_norm: height = 0.1
0.0291 	EXP 	text_norm: height = 0.1
0.0291 	EXP 	text_norm: height = 0.1
0.0291 	EXP 	text_norm: text = 'Welcome to the experiment.\n\nPress the spacebar to continue'
0.6878 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
0.6881 	EXP 	New trial (rep=0, index=0): None
0.7134 	DATA 	Keypress: space
0.7205 	WARNING 	t of last frame was 69.02ms (=1/14)
0.7205 	EXP 	text_norm: autoDraw = False
0.7205 	EXP 	fixation: autoDraw = True
1.1955 	EXP 	Sound sound_1 started
1.2164 	EXP 	fixation: autoDraw = False
1.6659 	EXP 	Sound sound_1 reached end of file
1.6661 	EXP 	Sound sound_1 reached end of file
1.6818 	INFO 	Keyboard events cleared
1.6814 	EXP 	image: autoDraw = True
2.9528 	DATA 	Keypress: x
2.9575 	EXP 	fixation: autoDraw = False
2.9575 	EXP 	image: autoDraw = False
2.9575 	EXP 	text: autoDraw = True
4.9471 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
4.9475 	EXP 	New trial (rep=0, index=0): None
4.9546 	EXP 	text: autoDraw = False
4.9546 	EXP 	text: autoDraw = False
4.9546 	EXP 	fixation_2: autoDraw = True
5.4506 	EXP 	Sound sound_3 started
5.4495 	EXP 	fixation_2: autoDraw = False
5.9293 	EXP 	Sound sound_3 reached end of file
5.9293 	EXP 	Sound sound_3 reached end of file
5.9461 	INFO 	Keyboard events cleared
5.9453 	EXP 	image_3: autoDraw = True
6.3597 	DATA 	Keypress: c
6.3655 	WARNING 	t of last frame was 45.23ms (=1/22)
6.3655 	EXP 	fixation_2: autoDraw = False
6.3655 	EXP 	image_3: autoDraw = False
6.3655 	EXP 	text_2: height = 0.05
6.3655 	EXP 	text_2: height = 0.05
6.3655 	EXP 	text_2: height = 0.05
6.3655 	EXP 	text_2: text = 'Incorrect, the sound came from Left30'
6.3655 	EXP 	image_4: image = 'Left_30.png'
6.3655 	EXP 	text_2: autoDraw = True
6.3655 	EXP 	image_4: autoDraw = True
8.5055 	DATA 	Keypress: v
8.8300 	EXP 	New trial (rep=1, index=0): None
8.8375 	EXP 	text_2: autoDraw = False
8.8375 	EXP 	image_4: autoDraw = False
8.8375 	EXP 	fixation_2: autoDraw = True
9.3282 	EXP 	Sound sound_3 started
9.3330 	EXP 	fixation_2: autoDraw = False
9.7985 	EXP 	Sound sound_3 reached end of file
9.7986 	EXP 	Sound sound_3 reached end of file
9.8181 	INFO 	Keyboard events cleared
9.8178 	EXP 	image_3: autoDraw = True
10.8008 	DATA 	Keypress: v
10.8069 	WARNING 	t of last frame was 44.32ms (=1/22)
10.8069 	EXP 	fixation_2: autoDraw = False
10.8069 	EXP 	image_3: autoDraw = False
10.8069 	EXP 	text_2: height = 0.05
10.8069 	EXP 	text_2: height = 0.05
10.8069 	EXP 	text_2: height = 0.05
10.8069 	EXP 	text_2: text = 'Incorrect, the sound came from Left90'
10.8069 	EXP 	image_4: image = 'Left_90.png'
10.8069 	EXP 	text_2: autoDraw = True
10.8069 	EXP 	image_4: autoDraw = True
13.2691 	EXP 	New trial (rep=2, index=0): None
13.2786 	EXP 	text_2: autoDraw = False
13.2786 	EXP 	image_4: autoDraw = False
13.2786 	EXP 	fixation_2: autoDraw = True
13.7684 	EXP 	Sound sound_3 started
13.7693 	EXP 	fixation_2: autoDraw = False
14.2452 	EXP 	Sound sound_3 reached end of file
14.2452 	EXP 	Sound sound_3 reached end of file
14.2627 	INFO 	Keyboard events cleared
14.2624 	EXP 	image_3: autoDraw = True
14.7013 	DATA 	Keypress: z
14.7076 	WARNING 	t of last frame was 39.16ms (=1/25)
14.7076 	EXP 	fixation_2: autoDraw = False
14.7076 	EXP 	image_3: autoDraw = False
14.7076 	EXP 	text_2: height = 0.05
14.7076 	EXP 	text_2: height = 0.05
14.7076 	EXP 	text_2: height = 0.05
14.7076 	EXP 	text_2: text = 'Incorrect, the sound came from Left30'
14.7076 	EXP 	image_4: image = 'Left_30.png'
14.7076 	EXP 	text_2: autoDraw = True
14.7076 	EXP 	image_4: autoDraw = True
17.1788 	EXP 	New trial (rep=3, index=0): None
17.1846 	EXP 	text_2: autoDraw = False
17.1846 	EXP 	image_4: autoDraw = False
17.1846 	EXP 	fixation_2: autoDraw = True
17.6794 	EXP 	Sound sound_3 started
17.6789 	EXP 	fixation_2: autoDraw = False
18.1499 	EXP 	Sound sound_3 reached end of file
18.1501 	EXP 	Sound sound_3 reached end of file
18.1631 	INFO 	Keyboard events cleared
18.1626 	EXP 	image_3: autoDraw = True
23.4837 	DATA 	Keypress: b
23.5238 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
23.5237 	EXP 	fixation_2: autoDraw = False
23.5237 	EXP 	image_3: autoDraw = False
23.5237 	EXP 	text_2: height = 0.05
23.5237 	EXP 	text_2: height = 0.05
23.5237 	EXP 	text_2: height = 0.05
23.5237 	EXP 	text_2: text = 'Incorrect, the sound came from right30'
23.5237 	EXP 	image_4: image = 'Right_30.png'
23.5237 	EXP 	text_2: autoDraw = True
23.5237 	EXP 	image_4: autoDraw = True
25.9961 	EXP 	New trial (rep=4, index=0): None
26.0045 	EXP 	text_2: autoDraw = False
26.0045 	EXP 	image_4: autoDraw = False
26.0045 	EXP 	fixation_2: autoDraw = True
26.4964 	EXP 	Sound sound_3 started
26.5007 	EXP 	fixation_2: autoDraw = False
26.9670 	EXP 	Sound sound_3 reached end of file
26.9671 	EXP 	Sound sound_3 reached end of file
26.9801 	INFO 	Keyboard events cleared
26.9798 	EXP 	image_3: autoDraw = True
28.7226 	DATA 	Keypress: z
28.7285 	EXP 	fixation_2: autoDraw = False
28.7285 	EXP 	image_3: autoDraw = False
28.7285 	EXP 	text_2: text = 'Incorrect, the sound came from right30'
28.7285 	EXP 	image_4: image = 'Right_30.png'
28.7285 	EXP 	text_2: autoDraw = True
28.7285 	EXP 	image_4: autoDraw = True
31.2034 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
31.2036 	EXP 	New trial (rep=0, index=0): None
31.2127 	EXP 	text_2: autoDraw = False
31.2127 	EXP 	image_4: autoDraw = False
31.2127 	EXP 	fixation_posttest: autoDraw = True
31.7021 	EXP 	Sound sound_2 started
31.7020 	EXP 	fixation_posttest: autoDraw = False
32.1725 	EXP 	Sound sound_2 reached end of file
32.1726 	EXP 	Sound sound_2 reached end of file
32.1968 	INFO 	Keyboard events cleared
32.1964 	EXP 	image_2: autoDraw = True
32.5825 	DATA 	Keypress: c
32.5874 	EXP 	fixation_posttest: autoDraw = False
32.5874 	EXP 	image_2: autoDraw = False
32.5875 	EXP 	experiment: status = STOPPED
32.5923 	INFO 	saved data to '/Users/pushkarsingh/Documents/01 University/01 Ratnam Lab /HRTF Cue/data/hehe_experiment_2024-11-08_19h31.39.524.csv'
32.5930 	INFO 	saved data to /Users/pushkarsingh/Documents/01 University/01 Ratnam Lab /HRTF Cue/data/hehe_experiment_2024-11-08_19h31.39.524.psydat
32.6147 	EXP 	window1: mouseVisible = True
