13.4669 	INFO 	Loaded monitor calibration from ['2024_08_09 13:47']
17.1254 	EXP 	window1: mouseVisible = False
17.1501 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
17.1503 	EXP 	window1: mouseVisible = False
17.1578 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='we are in the training module now.', units='height', win=Window(...), wrapWidth=1)
17.1580 	EXP 	window1: mouseVisible = False
17.1611 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.1621 	EXP 	Sound sound_3 set volume 1.000
17.1622 	EXP 	window1: mouseVisible = False
17.1731 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
17.1732 	EXP 	window1: mouseVisible = False
17.1742 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.1743 	EXP 	window1: mouseVisible = False
17.1806 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
17.1807 	EXP 	window1: mouseVisible = False
17.1837 	EXP 	Created fixation_posttest = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_posttest', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.1846 	EXP 	Sound sound_2 set volume 1.000
17.1847 	EXP 	window1: mouseVisible = False
17.1954 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
0.0131 	EXP 	text_norm: alignText = 'left'
0.0311 	INFO 	Keyboard events cleared
0.0306 	EXP 	text_norm: autoDraw = True
0.0306 	EXP 	text_norm: height = 0.1
0.0306 	EXP 	text_norm: height = 0.1
0.0306 	EXP 	text_norm: height = 0.1
0.0306 	EXP 	text_norm: text = 'Welcome to the experiment.\n\nPress the spacebar to continue'
0.8617 	EXP 	Imported sounds_log.csv as conditions, 12 conditions, 3 params
0.8626 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
0.8628 	EXP 	New trial (rep=0, index=0): OrderedDict([('sound_file_name', 'final_pure_tone_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
0.8815 	DATA 	Keypress: space
0.8891 	EXP 	text_norm: autoDraw = False
0.8891 	EXP 	fixation: autoDraw = True
1.3572 	EXP 	Sound sound_1 started
1.3813 	EXP 	fixation: autoDraw = False
1.8187 	EXP 	Sound sound_1 reached end of file
1.8188 	EXP 	Sound sound_1 reached end of file
1.8582 	INFO 	Keyboard events cleared
1.8578 	EXP 	image: autoDraw = True
2.2510 	EXP 	New trial (rep=0, index=1): OrderedDict([('sound_file_name', 'final_pure_tone_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
2.2572 	DATA 	Keypress: z
2.2626 	EXP 	fixation: autoDraw = False
2.2626 	EXP 	image: autoDraw = False
2.2626 	EXP 	fixation: autoDraw = True
2.7578 	EXP 	Sound sound_1 started
2.7577 	EXP 	fixation: autoDraw = False
3.2175 	EXP 	Sound sound_1 reached end of file
3.2176 	EXP 	Sound sound_1 reached end of file
3.2502 	INFO 	Keyboard events cleared
3.2499 	EXP 	image: autoDraw = True
3.4338 	EXP 	New trial (rep=0, index=2): OrderedDict([('sound_file_name', 'final_white_noise_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
3.4392 	DATA 	Keypress: x
3.4450 	EXP 	fixation: autoDraw = False
3.4450 	EXP 	image: autoDraw = False
3.4450 	EXP 	fixation: autoDraw = True
3.9328 	EXP 	Sound sound_1 started
3.9411 	EXP 	fixation: autoDraw = False
4.3925 	EXP 	Sound sound_1 reached end of file
4.3926 	EXP 	Sound sound_1 reached end of file
4.4335 	INFO 	Keyboard events cleared
4.4330 	EXP 	image: autoDraw = True
4.9942 	EXP 	New trial (rep=0, index=3): OrderedDict([('sound_file_name', 'final_white_noise_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
4.9990 	DATA 	Keypress: v
5.0046 	EXP 	fixation: autoDraw = False
5.0046 	EXP 	image: autoDraw = False
5.0046 	EXP 	fixation: autoDraw = True
5.4974 	EXP 	Sound sound_1 started
5.4984 	EXP 	fixation: autoDraw = False
5.9580 	EXP 	Sound sound_1 reached end of file
5.9581 	EXP 	Sound sound_1 reached end of file
5.9918 	INFO 	Keyboard events cleared
5.9912 	EXP 	image: autoDraw = True
6.4007 	EXP 	New trial (rep=0, index=4): OrderedDict([('sound_file_name', 'final_pure_tone_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
6.4060 	DATA 	Keypress: c
6.4116 	EXP 	fixation: autoDraw = False
6.4116 	EXP 	image: autoDraw = False
6.4116 	EXP 	fixation: autoDraw = True
6.8996 	EXP 	Sound sound_1 started
6.9079 	EXP 	fixation: autoDraw = False
7.3592 	EXP 	Sound sound_1 reached end of file
7.3592 	EXP 	Sound sound_1 reached end of file
7.3981 	INFO 	Keyboard events cleared
7.3979 	EXP 	image: autoDraw = True
8.1905 	DATA 	Keypress: c
8.1984 	EXP 	New trial (rep=0, index=5): OrderedDict([('sound_file_name', 'final_pure_tone_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
8.2074 	EXP 	fixation: autoDraw = False
8.2074 	EXP 	image: autoDraw = False
8.2074 	EXP 	fixation: autoDraw = True
8.6989 	EXP 	Sound sound_1 started
8.6974 	EXP 	fixation: autoDraw = False
9.1585 	EXP 	Sound sound_1 reached end of file
9.1586 	EXP 	Sound sound_1 reached end of file
9.1921 	INFO 	Keyboard events cleared
9.1915 	EXP 	image: autoDraw = True
9.8012 	EXP 	New trial (rep=0, index=6): OrderedDict([('sound_file_name', 'final_pure_tone_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
9.8065 	DATA 	Keypress: x
9.8122 	EXP 	fixation: autoDraw = False
9.8122 	EXP 	image: autoDraw = False
9.8122 	EXP 	fixation: autoDraw = True
10.3074 	EXP 	Sound sound_1 started
10.3081 	EXP 	fixation: autoDraw = False
10.7671 	EXP 	Sound sound_1 reached end of file
10.7672 	EXP 	Sound sound_1 reached end of file
10.8003 	INFO 	Keyboard events cleared
10.8000 	EXP 	image: autoDraw = True
11.1106 	EXP 	New trial (rep=0, index=7): OrderedDict([('sound_file_name', 'final_white_noise_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
11.1164 	DATA 	Keypress: z
11.1221 	EXP 	fixation: autoDraw = False
11.1221 	EXP 	image: autoDraw = False
11.1221 	EXP 	fixation: autoDraw = True
11.6160 	EXP 	Sound sound_1 started
11.6147 	EXP 	fixation: autoDraw = False
12.0755 	EXP 	Sound sound_1 reached end of file
12.0755 	EXP 	Sound sound_1 reached end of file
12.1084 	INFO 	Keyboard events cleared
12.1080 	EXP 	image: autoDraw = True
12.5262 	DATA 	Keypress: lshift
14.1338 	EXP 	New trial (rep=0, index=8): OrderedDict([('sound_file_name', 'final_white_noise_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
14.1392 	DATA 	Keypress: z
14.1449 	EXP 	fixation: autoDraw = False
14.1449 	EXP 	image: autoDraw = False
14.1449 	EXP 	fixation: autoDraw = True
14.6409 	EXP 	Sound sound_1 started
14.6415 	EXP 	fixation: autoDraw = False
15.1008 	EXP 	Sound sound_1 reached end of file
15.1009 	EXP 	Sound sound_1 reached end of file
15.1340 	INFO 	Keyboard events cleared
15.1336 	EXP 	image: autoDraw = True
15.4188 	EXP 	New trial (rep=0, index=9): OrderedDict([('sound_file_name', 'final_white_noise_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
15.4236 	DATA 	Keypress: x
15.4292 	EXP 	fixation: autoDraw = False
15.4292 	EXP 	image: autoDraw = False
15.4292 	EXP 	fixation: autoDraw = True
15.9251 	EXP 	Sound sound_1 started
15.9247 	EXP 	fixation: autoDraw = False
16.3848 	EXP 	Sound sound_1 reached end of file
16.3850 	EXP 	Sound sound_1 reached end of file
16.4173 	INFO 	Keyboard events cleared
16.4171 	EXP 	image: autoDraw = True
16.5936 	EXP 	New trial (rep=0, index=10): OrderedDict([('sound_file_name', 'final_white_noise_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
16.5992 	DATA 	Keypress: c
16.6048 	EXP 	fixation: autoDraw = False
16.6048 	EXP 	image: autoDraw = False
16.6048 	EXP 	fixation: autoDraw = True
17.0997 	EXP 	Sound sound_1 started
17.0978 	EXP 	fixation: autoDraw = False
17.5591 	EXP 	Sound sound_1 reached end of file
17.5592 	EXP 	Sound sound_1 reached end of file
17.5923 	INFO 	Keyboard events cleared
17.5919 	EXP 	image: autoDraw = True
17.8129 	DATA 	Keypress: v
17.8209 	EXP 	New trial (rep=0, index=11): OrderedDict([('sound_file_name', 'final_pure_tone_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
17.8296 	EXP 	fixation: autoDraw = False
17.8296 	EXP 	image: autoDraw = False
17.8296 	EXP 	fixation: autoDraw = True
18.3244 	EXP 	Sound sound_1 started
18.3250 	EXP 	fixation: autoDraw = False
18.7839 	EXP 	Sound sound_1 reached end of file
18.7841 	EXP 	Sound sound_1 reached end of file
18.8174 	INFO 	Keyboard events cleared
18.8171 	EXP 	image: autoDraw = True
19.7380 	DATA 	Keypress: b
19.7437 	EXP 	fixation: autoDraw = False
19.7437 	EXP 	image: autoDraw = False
19.7437 	EXP 	text: autoDraw = True
21.7322 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
21.7324 	EXP 	New trial (rep=0, index=0): None
21.8942 	EXP 	window1: mouseVisible = True
21.8991 	INFO 	saved data to /Users/pushkarsingh/Documents/01 University/01 Ratnam Lab /HRTF Cue/data/vcvcvc_experiment_2024-11-17_14h14.51.184.psydat
21.9021 	INFO 	saved data to '/Users/pushkarsingh/Documents/01 University/01 Ratnam Lab /HRTF Cue/data/vcvcvc_experiment_2024-11-17_14h14.51.184.csv'
