12.8669 	INFO 	Loaded monitor calibration from ['2024_08_09 13:47']
16.6907 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
0.0140 	EXP 	text_norm: alignText = 'left'
0.0284 	INFO 	Keyboard events cleared
0.0281 	EXP 	text_norm: autoDraw = True
0.0281 	EXP 	text_norm: height = 0.1
0.0281 	EXP 	text_norm: height = 0.1
0.0281 	EXP 	text_norm: height = 0.1
0.0281 	EXP 	text_norm: text = 'Welcome to the experiment.\n\nPress the spacebar to continue'
2.4431 	EXP 	Imported sounds_log.csv as conditions, 12 conditions, 3 params
2.4441 	EXP 	Created sequence: random, trialTypes=12, nReps=20, seed=None
2.4445 	EXP 	New trial (rep=0, index=0): OrderedDict([('sound_file_name', 'final_pure_tone_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
2.4650 	DATA 	Keypress: space
2.4722 	EXP 	text_norm: autoDraw = False
2.4722 	EXP 	fixation: autoDraw = True
2.9421 	EXP 	Sound sound_1 started
2.9673 	EXP 	fixation: autoDraw = False
3.4017 	EXP 	Sound sound_1 reached end of file
3.4018 	EXP 	Sound sound_1 reached end of file
3.4349 	INFO 	Keyboard events cleared
3.4346 	EXP 	image: autoDraw = True
4.7278 	EXP 	New trial (rep=0, index=1): OrderedDict([('sound_file_name', 'final_pure_tone_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
4.7334 	DATA 	Keypress: c
4.7388 	EXP 	fixation: autoDraw = False
4.7388 	EXP 	image: autoDraw = False
4.7388 	EXP 	fixation: autoDraw = True
5.2340 	EXP 	Sound sound_1 started
5.2339 	EXP 	fixation: autoDraw = False
5.6937 	EXP 	Sound sound_1 reached end of file
5.6938 	EXP 	Sound sound_1 reached end of file
5.7268 	INFO 	Keyboard events cleared
5.7261 	EXP 	image: autoDraw = True
7.6855 	EXP 	New trial (rep=0, index=2): OrderedDict([('sound_file_name', 'final_white_noise_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
7.6908 	DATA 	Keypress: v
7.6965 	EXP 	fixation: autoDraw = False
7.6965 	EXP 	image: autoDraw = False
7.6965 	EXP 	fixation: autoDraw = True
8.1911 	EXP 	Sound sound_1 started
8.1908 	EXP 	fixation: autoDraw = False
8.6511 	EXP 	Sound sound_1 reached end of file
8.6512 	EXP 	Sound sound_1 reached end of file
8.6848 	INFO 	Keyboard events cleared
8.6843 	EXP 	image: autoDraw = True
15.4940 	EXP 	New trial (rep=0, index=3): OrderedDict([('sound_file_name', 'final_pure_tone_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
15.5044 	DATA 	Keypress: v
15.5101 	EXP 	fixation: autoDraw = False
15.5101 	EXP 	image: autoDraw = False
15.5101 	EXP 	fixation: autoDraw = True
16.0008 	EXP 	Sound sound_1 started
16.0009 	EXP 	fixation: autoDraw = False
16.4603 	EXP 	Sound sound_1 reached end of file
16.4603 	EXP 	Sound sound_1 reached end of file
16.4933 	INFO 	Keyboard events cleared
16.4931 	EXP 	image: autoDraw = True
18.0928 	EXP 	New trial (rep=0, index=4): OrderedDict([('sound_file_name', 'final_white_noise_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
18.0974 	DATA 	Keypress: z
18.1032 	EXP 	fixation: autoDraw = False
18.1032 	EXP 	image: autoDraw = False
18.1032 	EXP 	fixation: autoDraw = True
18.6006 	EXP 	Sound sound_1 started
18.6011 	EXP 	fixation: autoDraw = False
19.0603 	EXP 	Sound sound_1 reached end of file
19.0604 	EXP 	Sound sound_1 reached end of file
19.0937 	INFO 	Keyboard events cleared
19.0932 	EXP 	image: autoDraw = True
20.5374 	EXP 	New trial (rep=0, index=5): OrderedDict([('sound_file_name', 'final_white_noise_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
20.5431 	DATA 	Keypress: b
20.5489 	EXP 	fixation: autoDraw = False
20.5489 	EXP 	image: autoDraw = False
20.5489 	EXP 	fixation: autoDraw = True
21.0416 	EXP 	Sound sound_1 started
21.0407 	EXP 	fixation: autoDraw = False
21.5015 	EXP 	Sound sound_1 reached end of file
21.5016 	EXP 	Sound sound_1 reached end of file
21.5345 	INFO 	Keyboard events cleared
21.5341 	EXP 	image: autoDraw = True
22.4776 	EXP 	New trial (rep=0, index=6): OrderedDict([('sound_file_name', 'final_white_noise_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
22.4826 	DATA 	Keypress: c
22.4882 	EXP 	fixation: autoDraw = False
22.4882 	EXP 	image: autoDraw = False
22.4882 	EXP 	fixation: autoDraw = True
22.9839 	EXP 	Sound sound_1 started
22.9845 	EXP 	fixation: autoDraw = False
23.4435 	EXP 	Sound sound_1 reached end of file
23.4436 	EXP 	Sound sound_1 reached end of file
23.4771 	INFO 	Keyboard events cleared
23.4767 	EXP 	image: autoDraw = True
24.6278 	EXP 	New trial (rep=0, index=7): OrderedDict([('sound_file_name', 'final_white_noise_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
24.6331 	DATA 	Keypress: z
24.6388 	EXP 	fixation: autoDraw = False
24.6388 	EXP 	image: autoDraw = False
24.6388 	EXP 	fixation: autoDraw = True
25.1342 	EXP 	Sound sound_1 started
25.1345 	EXP 	fixation: autoDraw = False
25.5940 	EXP 	Sound sound_1 reached end of file
25.5942 	EXP 	Sound sound_1 reached end of file
25.6267 	INFO 	Keyboard events cleared
25.6264 	EXP 	image: autoDraw = True
27.2202 	EXP 	New trial (rep=0, index=8): OrderedDict([('sound_file_name', 'final_pure_tone_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
27.2258 	DATA 	Keypress: v
27.2315 	EXP 	fixation: autoDraw = False
27.2315 	EXP 	image: autoDraw = False
27.2315 	EXP 	fixation: autoDraw = True
27.7260 	EXP 	Sound sound_1 started
27.7234 	EXP 	fixation: autoDraw = False
28.1855 	EXP 	Sound sound_1 reached end of file
28.1856 	EXP 	Sound sound_1 reached end of file
28.2185 	INFO 	Keyboard events cleared
28.2180 	EXP 	image: autoDraw = True
31.8196 	EXP 	New trial (rep=0, index=9): OrderedDict([('sound_file_name', 'final_pure_tone_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
31.8246 	DATA 	Keypress: x
31.8303 	EXP 	fixation: autoDraw = False
31.8303 	EXP 	image: autoDraw = False
31.8303 	EXP 	fixation: autoDraw = True
32.3239 	EXP 	Sound sound_1 started
32.3227 	EXP 	fixation: autoDraw = False
32.7852 	EXP 	Sound sound_1 reached end of file
32.7853 	EXP 	Sound sound_1 reached end of file
32.8176 	INFO 	Keyboard events cleared
32.8173 	EXP 	image: autoDraw = True
33.5041 	EXP 	New trial (rep=0, index=10): OrderedDict([('sound_file_name', 'final_pure_tone_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
33.5097 	DATA 	Keypress: c
33.5155 	EXP 	fixation: autoDraw = False
33.5155 	EXP 	image: autoDraw = False
33.5155 	EXP 	fixation: autoDraw = True
34.0084 	EXP 	Sound sound_1 started
34.0082 	EXP 	fixation: autoDraw = False
34.4683 	EXP 	Sound sound_1 reached end of file
34.4684 	EXP 	Sound sound_1 reached end of file
34.5017 	INFO 	Keyboard events cleared
34.5012 	EXP 	image: autoDraw = True
37.7710 	EXP 	New trial (rep=0, index=11): OrderedDict([('sound_file_name', 'final_white_noise_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
37.7768 	DATA 	Keypress: b
37.7825 	EXP 	fixation: autoDraw = False
37.7825 	EXP 	image: autoDraw = False
37.7825 	EXP 	fixation: autoDraw = True
38.2752 	EXP 	Sound sound_1 started
38.2744 	EXP 	fixation: autoDraw = False
38.7353 	EXP 	Sound sound_1 reached end of file
38.7354 	EXP 	Sound sound_1 reached end of file
38.7689 	INFO 	Keyboard events cleared
38.7684 	EXP 	image: autoDraw = True
39.4278 	EXP 	New trial (rep=1, index=0): OrderedDict([('sound_file_name', 'final_white_noise_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
39.4311 	DATA 	Keypress: z
39.4370 	EXP 	fixation: autoDraw = False
39.4370 	EXP 	image: autoDraw = False
39.4370 	EXP 	fixation: autoDraw = True
39.9346 	EXP 	Sound sound_1 started
39.9346 	EXP 	fixation: autoDraw = False
40.3943 	EXP 	Sound sound_1 reached end of file
40.3945 	EXP 	Sound sound_1 reached end of file
40.4275 	INFO 	Keyboard events cleared
40.4273 	EXP 	image: autoDraw = True
41.5047 	EXP 	New trial (rep=1, index=1): OrderedDict([('sound_file_name', 'final_pure_tone_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
41.5099 	DATA 	Keypress: c
41.5158 	EXP 	fixation: autoDraw = False
41.5158 	EXP 	image: autoDraw = False
41.5158 	EXP 	fixation: autoDraw = True
42.0084 	EXP 	Sound sound_1 started
42.0085 	EXP 	fixation: autoDraw = False
42.4687 	EXP 	Sound sound_1 reached end of file
42.4687 	EXP 	Sound sound_1 reached end of file
42.5020 	INFO 	Keyboard events cleared
42.5014 	EXP 	image: autoDraw = True
45.9887 	EXP 	New trial (rep=1, index=2): OrderedDict([('sound_file_name', 'final_pure_tone_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
45.9945 	DATA 	Keypress: v
46.0004 	EXP 	fixation: autoDraw = False
46.0004 	EXP 	image: autoDraw = False
46.0004 	EXP 	fixation: autoDraw = True
46.4934 	EXP 	Sound sound_1 started
46.4915 	EXP 	fixation: autoDraw = False
46.9530 	EXP 	Sound sound_1 reached end of file
46.9531 	EXP 	Sound sound_1 reached end of file
46.9853 	INFO 	Keyboard events cleared
46.9846 	EXP 	image: autoDraw = True
47.9768 	EXP 	New trial (rep=1, index=3): OrderedDict([('sound_file_name', 'final_white_noise_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
47.9822 	DATA 	Keypress: x
47.9884 	EXP 	fixation: autoDraw = False
47.9884 	EXP 	image: autoDraw = False
47.9884 	EXP 	fixation: autoDraw = True
48.4761 	EXP 	Sound sound_1 started
48.4851 	EXP 	fixation: autoDraw = False
48.9356 	EXP 	Sound sound_1 reached end of file
48.9357 	EXP 	Sound sound_1 reached end of file
48.9778 	INFO 	Keyboard events cleared
48.9773 	EXP 	image: autoDraw = True
49.7866 	EXP 	New trial (rep=1, index=4): OrderedDict([('sound_file_name', 'final_pure_tone_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
49.7919 	DATA 	Keypress: b
49.7975 	EXP 	fixation: autoDraw = False
49.7975 	EXP 	image: autoDraw = False
49.7975 	EXP 	fixation: autoDraw = True
50.2921 	EXP 	Sound sound_1 started
50.2900 	EXP 	fixation: autoDraw = False
50.7524 	EXP 	Sound sound_1 reached end of file
50.7525 	EXP 	Sound sound_1 reached end of file
50.7766 	INFO 	Keyboard events cleared
50.7763 	EXP 	image: autoDraw = True
52.9119 	EXP 	New trial (rep=1, index=5): OrderedDict([('sound_file_name', 'final_pure_tone_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
52.9173 	DATA 	Keypress: c
52.9229 	EXP 	fixation: autoDraw = False
52.9229 	EXP 	image: autoDraw = False
52.9229 	EXP 	fixation: autoDraw = True
53.4182 	EXP 	Sound sound_1 started
53.4185 	EXP 	fixation: autoDraw = False
53.8777 	EXP 	Sound sound_1 reached end of file
53.8778 	EXP 	Sound sound_1 reached end of file
53.9107 	INFO 	Keyboard events cleared
53.9104 	EXP 	image: autoDraw = True
55.7368 	EXP 	New trial (rep=1, index=6): OrderedDict([('sound_file_name', 'final_white_noise_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
55.7421 	DATA 	Keypress: v
55.7479 	EXP 	fixation: autoDraw = False
55.7479 	EXP 	image: autoDraw = False
55.7479 	EXP 	fixation: autoDraw = True
56.2438 	EXP 	Sound sound_1 started
56.2416 	EXP 	fixation: autoDraw = False
56.7034 	EXP 	Sound sound_1 reached end of file
56.7035 	EXP 	Sound sound_1 reached end of file
56.7356 	INFO 	Keyboard events cleared
56.7351 	EXP 	image: autoDraw = True
57.3062 	DATA 	Keypress: b
57.3140 	EXP 	New trial (rep=1, index=7): OrderedDict([('sound_file_name', 'final_white_noise_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
57.3216 	EXP 	fixation: autoDraw = False
57.3216 	EXP 	image: autoDraw = False
57.3216 	EXP 	fixation: autoDraw = True
57.8182 	EXP 	Sound sound_1 started
57.8187 	EXP 	fixation: autoDraw = False
58.2778 	EXP 	Sound sound_1 reached end of file
58.2779 	EXP 	Sound sound_1 reached end of file
58.3109 	INFO 	Keyboard events cleared
58.3106 	EXP 	image: autoDraw = True
61.2620 	EXP 	New trial (rep=1, index=8): OrderedDict([('sound_file_name', 'final_pure_tone_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
61.2672 	DATA 	Keypress: x
61.2727 	EXP 	fixation: autoDraw = False
61.2727 	EXP 	image: autoDraw = False
61.2727 	EXP 	fixation: autoDraw = True
61.7686 	EXP 	Sound sound_1 started
61.7688 	EXP 	fixation: autoDraw = False
62.2282 	EXP 	Sound sound_1 reached end of file
62.2283 	EXP 	Sound sound_1 reached end of file
62.2615 	INFO 	Keyboard events cleared
62.2611 	EXP 	image: autoDraw = True
63.8200 	EXP 	New trial (rep=1, index=9): OrderedDict([('sound_file_name', 'final_white_noise_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
63.8251 	DATA 	Keypress: c
63.8307 	EXP 	fixation: autoDraw = False
63.8307 	EXP 	image: autoDraw = False
63.8307 	EXP 	fixation: autoDraw = True
64.3260 	EXP 	Sound sound_1 started
64.3255 	EXP 	fixation: autoDraw = False
64.7862 	EXP 	Sound sound_1 reached end of file
64.7863 	EXP 	Sound sound_1 reached end of file
64.8112 	INFO 	Keyboard events cleared
64.8109 	EXP 	image: autoDraw = True
65.4885 	EXP 	New trial (rep=1, index=10): OrderedDict([('sound_file_name', 'final_white_noise_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
65.4939 	DATA 	Keypress: z
65.4997 	EXP 	fixation: autoDraw = False
65.4997 	EXP 	image: autoDraw = False
65.4997 	EXP 	fixation: autoDraw = True
65.9932 	EXP 	Sound sound_1 started
65.9922 	EXP 	fixation: autoDraw = False
66.4528 	EXP 	Sound sound_1 reached end of file
66.4529 	EXP 	Sound sound_1 reached end of file
66.4861 	INFO 	Keyboard events cleared
66.4855 	EXP 	image: autoDraw = True
68.9280 	EXP 	New trial (rep=1, index=11): OrderedDict([('sound_file_name', 'final_pure_tone_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
68.9333 	DATA 	Keypress: b
68.9394 	EXP 	fixation: autoDraw = False
68.9394 	EXP 	image: autoDraw = False
68.9394 	EXP 	fixation: autoDraw = True
69.4269 	EXP 	Sound sound_1 started
69.4357 	EXP 	fixation: autoDraw = False
69.8864 	EXP 	Sound sound_1 reached end of file
69.8865 	EXP 	Sound sound_1 reached end of file
69.9285 	INFO 	Keyboard events cleared
69.9280 	EXP 	image: autoDraw = True
71.0051 	DATA 	Keypress: x
71.0130 	EXP 	New trial (rep=2, index=0): OrderedDict([('sound_file_name', 'final_pure_tone_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
71.0348 	EXP 	fixation: autoDraw = False
71.0348 	EXP 	image: autoDraw = False
71.0348 	EXP 	fixation: autoDraw = True
71.5188 	EXP 	Sound sound_1 started
71.5254 	EXP 	fixation: autoDraw = False
71.9785 	EXP 	Sound sound_1 reached end of file
71.9785 	EXP 	Sound sound_1 reached end of file
72.0122 	INFO 	Keyboard events cleared
72.0118 	EXP 	image: autoDraw = True
72.8787 	EXP 	New trial (rep=2, index=1): OrderedDict([('sound_file_name', 'final_white_noise_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
72.8825 	DATA 	Keypress: c
72.8888 	EXP 	fixation: autoDraw = False
72.8888 	EXP 	image: autoDraw = False
72.8888 	EXP 	fixation: autoDraw = True
73.3856 	EXP 	Sound sound_1 started
73.3858 	EXP 	fixation: autoDraw = False
73.8453 	EXP 	Sound sound_1 reached end of file
73.8454 	EXP 	Sound sound_1 reached end of file
73.8778 	INFO 	Keyboard events cleared
73.8775 	EXP 	image: autoDraw = True
76.0217 	EXP 	New trial (rep=2, index=2): OrderedDict([('sound_file_name', 'final_pure_tone_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
76.0271 	DATA 	Keypress: x
76.0328 	EXP 	fixation: autoDraw = False
76.0328 	EXP 	image: autoDraw = False
76.0328 	EXP 	fixation: autoDraw = True
76.5274 	EXP 	Sound sound_1 started
76.5235 	EXP 	fixation: autoDraw = False
76.9869 	EXP 	Sound sound_1 reached end of file
76.9870 	EXP 	Sound sound_1 reached end of file
77.0195 	INFO 	Keyboard events cleared
77.0191 	EXP 	image: autoDraw = True
78.1036 	EXP 	New trial (rep=2, index=3): OrderedDict([('sound_file_name', 'final_pure_tone_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
78.1072 	DATA 	Keypress: v
78.1128 	EXP 	fixation: autoDraw = False
78.1128 	EXP 	image: autoDraw = False
78.1128 	EXP 	fixation: autoDraw = True
78.6029 	EXP 	Sound sound_1 started
78.6068 	EXP 	fixation: autoDraw = False
79.0624 	EXP 	Sound sound_1 reached end of file
79.0624 	EXP 	Sound sound_1 reached end of file
79.0950 	INFO 	Keyboard events cleared
79.0948 	EXP 	image: autoDraw = True
80.4382 	EXP 	New trial (rep=2, index=4): OrderedDict([('sound_file_name', 'final_white_noise_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
80.4439 	DATA 	Keypress: v
80.4492 	EXP 	fixation: autoDraw = False
80.4492 	EXP 	image: autoDraw = False
80.4492 	EXP 	fixation: autoDraw = True
80.9432 	EXP 	Sound sound_1 started
80.9425 	EXP 	fixation: autoDraw = False
81.4029 	EXP 	Sound sound_1 reached end of file
81.4030 	EXP 	Sound sound_1 reached end of file
81.4358 	INFO 	Keyboard events cleared
81.4355 	EXP 	image: autoDraw = True
82.1456 	EXP 	New trial (rep=2, index=5): OrderedDict([('sound_file_name', 'final_pure_tone_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
82.1509 	DATA 	Keypress: c
82.1564 	EXP 	fixation: autoDraw = False
82.1564 	EXP 	image: autoDraw = False
82.1564 	EXP 	fixation: autoDraw = True
82.6525 	EXP 	Sound sound_1 started
82.6526 	EXP 	fixation: autoDraw = False
83.1122 	EXP 	Sound sound_1 reached end of file
83.1124 	EXP 	Sound sound_1 reached end of file
83.1455 	INFO 	Keyboard events cleared
83.1450 	EXP 	image: autoDraw = True
85.5366 	EXP 	New trial (rep=2, index=6): OrderedDict([('sound_file_name', 'final_white_noise_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
85.5421 	DATA 	Keypress: c
85.5477 	EXP 	fixation: autoDraw = False
85.5477 	EXP 	image: autoDraw = False
85.5477 	EXP 	fixation: autoDraw = True
86.0362 	EXP 	Sound sound_1 started
86.0403 	EXP 	fixation: autoDraw = False
86.4959 	EXP 	Sound sound_1 reached end of file
86.4960 	EXP 	Sound sound_1 reached end of file
86.5289 	INFO 	Keyboard events cleared
