13.6612 	INFO 	Loaded monitor calibration from ['2024_08_09 13:47']
17.2578 	EXP 	Created text_norm = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_norm', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
17.2580 	EXP 	window1: mouseVisible = False
17.2622 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.4389 	EXP 	Sound sound_1 set volume 1.000
17.4392 	EXP 	window1: mouseVisible = False
17.4720 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
17.4722 	EXP 	window1: mouseVisible = False
17.4806 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='thank you for particpating.', units='height', win=Window(...), wrapWidth=1)
17.4808 	EXP 	window1: mouseVisible = False
17.4846 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.4856 	EXP 	Sound sound_3 set volume 1.000
17.4857 	EXP 	window1: mouseVisible = False
17.4972 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
17.4974 	EXP 	window1: mouseVisible = False
17.4983 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.4984 	EXP 	window1: mouseVisible = False
17.5046 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
17.5047 	EXP 	window1: mouseVisible = False
17.5077 	EXP 	Created fixation_posttest = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_posttest', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.5086 	EXP 	Sound sound_2 set volume 1.000
17.5087 	EXP 	window1: mouseVisible = False
17.5192 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='response.PNG', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
0.0141 	EXP 	text_norm: alignText = 'left'
0.0327 	INFO 	Keyboard events cleared
0.0324 	EXP 	text_norm: autoDraw = True
0.0324 	EXP 	text_norm: height = 0.1
0.0324 	EXP 	text_norm: height = 0.1
0.0324 	EXP 	text_norm: height = 0.1
0.0324 	EXP 	text_norm: text = 'Welcome to the experiment.\n\nPress the spacebar to continue'
2.2311 	EXP 	Imported sounds_log.csv as conditions, 12 conditions, 3 params
2.2342 	EXP 	Created sequence: random, trialTypes=12, nReps=20, seed=None
2.2346 	EXP 	New trial (rep=0, index=0): OrderedDict([('sound_file_name', 'final_pure_tone_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
2.2766 	DATA 	Keypress: space
2.2860 	EXP 	text_norm: autoDraw = False
2.2860 	EXP 	fixation: autoDraw = True
2.7169 	EXP 	Sound sound_1 started
2.7797 	EXP 	fixation: autoDraw = False
3.1764 	EXP 	Sound sound_1 reached end of file
3.1766 	EXP 	Sound sound_1 reached end of file
3.2093 	INFO 	Keyboard events cleared
3.2088 	EXP 	image: autoDraw = True
34.8364 	EXP 	New trial (rep=0, index=1): OrderedDict([('sound_file_name', 'final_white_noise_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
34.8433 	DATA 	Keypress: c
34.8490 	EXP 	fixation: autoDraw = False
34.8490 	EXP 	image: autoDraw = False
34.8490 	EXP 	fixation: autoDraw = True
35.3423 	EXP 	Sound sound_1 started
35.3427 	EXP 	fixation: autoDraw = False
35.8019 	EXP 	Sound sound_1 reached end of file
35.8020 	EXP 	Sound sound_1 reached end of file
35.8352 	INFO 	Keyboard events cleared
35.8349 	EXP 	image: autoDraw = True
37.9942 	EXP 	New trial (rep=0, index=2): OrderedDict([('sound_file_name', 'final_pure_tone_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
37.9993 	DATA 	Keypress: x
38.0050 	EXP 	fixation: autoDraw = False
38.0050 	EXP 	image: autoDraw = False
38.0050 	EXP 	fixation: autoDraw = True
38.4996 	EXP 	Sound sound_1 started
38.4972 	EXP 	fixation: autoDraw = False
38.9601 	EXP 	Sound sound_1 reached end of file
38.9602 	EXP 	Sound sound_1 reached end of file
38.9858 	INFO 	Keyboard events cleared
38.9853 	EXP 	image: autoDraw = True
42.5030 	EXP 	New trial (rep=0, index=3): OrderedDict([('sound_file_name', 'final_white_noise_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
42.5084 	DATA 	Keypress: c
42.5141 	EXP 	fixation: autoDraw = False
42.5141 	EXP 	image: autoDraw = False
42.5141 	EXP 	fixation: autoDraw = True
43.0095 	EXP 	Sound sound_1 started
43.0102 	EXP 	fixation: autoDraw = False
43.4692 	EXP 	Sound sound_1 reached end of file
43.4694 	EXP 	Sound sound_1 reached end of file
43.5024 	INFO 	Keyboard events cleared
43.5019 	EXP 	image: autoDraw = True
47.6521 	EXP 	New trial (rep=0, index=4): OrderedDict([('sound_file_name', 'final_pure_tone_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
47.6576 	DATA 	Keypress: v
47.6637 	EXP 	fixation: autoDraw = False
47.6637 	EXP 	image: autoDraw = False
47.6637 	EXP 	fixation: autoDraw = True
48.1597 	EXP 	Sound sound_1 started
48.1597 	EXP 	fixation: autoDraw = False
48.6194 	EXP 	Sound sound_1 reached end of file
48.6195 	EXP 	Sound sound_1 reached end of file
48.6529 	INFO 	Keyboard events cleared
48.6524 	EXP 	image: autoDraw = True
52.2532 	EXP 	New trial (rep=0, index=5): OrderedDict([('sound_file_name', 'final_white_noise_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
52.2577 	DATA 	Keypress: x
52.2636 	EXP 	fixation: autoDraw = False
52.2636 	EXP 	image: autoDraw = False
52.2636 	EXP 	fixation: autoDraw = True
52.7595 	EXP 	Sound sound_1 started
52.7601 	EXP 	fixation: autoDraw = False
53.2190 	EXP 	Sound sound_1 reached end of file
53.2190 	EXP 	Sound sound_1 reached end of file
53.2525 	INFO 	Keyboard events cleared
53.2522 	EXP 	image: autoDraw = True
57.2203 	EXP 	New trial (rep=0, index=6): OrderedDict([('sound_file_name', 'final_white_noise_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
57.2257 	DATA 	Keypress: v
57.2313 	EXP 	fixation: autoDraw = False
57.2313 	EXP 	image: autoDraw = False
57.2313 	EXP 	fixation: autoDraw = True
57.7263 	EXP 	Sound sound_1 started
57.7271 	EXP 	fixation: autoDraw = False
58.1859 	EXP 	Sound sound_1 reached end of file
58.1860 	EXP 	Sound sound_1 reached end of file
58.2194 	INFO 	Keyboard events cleared
58.2189 	EXP 	image: autoDraw = True
60.4634 	EXP 	New trial (rep=0, index=7): OrderedDict([('sound_file_name', 'final_white_noise_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
60.4691 	DATA 	Keypress: z
60.4748 	EXP 	fixation: autoDraw = False
60.4748 	EXP 	image: autoDraw = False
60.4748 	EXP 	fixation: autoDraw = True
60.9671 	EXP 	Sound sound_1 started
60.9673 	EXP 	fixation: autoDraw = False
61.4272 	EXP 	Sound sound_1 reached end of file
61.4274 	EXP 	Sound sound_1 reached end of file
61.4608 	INFO 	Keyboard events cleared
61.4603 	EXP 	image: autoDraw = True
63.3866 	EXP 	New trial (rep=0, index=8): OrderedDict([('sound_file_name', 'final_white_noise_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
63.4026 	DATA 	Keypress: z
63.4085 	EXP 	fixation: autoDraw = False
63.4085 	EXP 	image: autoDraw = False
63.4085 	EXP 	fixation: autoDraw = True
63.8934 	EXP 	Sound sound_1 started
63.9000 	EXP 	fixation: autoDraw = False
64.3531 	EXP 	Sound sound_1 reached end of file
64.3532 	EXP 	Sound sound_1 reached end of file
64.3859 	INFO 	Keyboard events cleared
64.3856 	EXP 	image: autoDraw = True
69.3700 	EXP 	New trial (rep=0, index=9): OrderedDict([('sound_file_name', 'final_pure_tone_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
69.3755 	DATA 	Keypress: c
69.3811 	EXP 	fixation: autoDraw = False
69.3811 	EXP 	image: autoDraw = False
69.3811 	EXP 	fixation: autoDraw = True
69.8766 	EXP 	Sound sound_1 started
69.8771 	EXP 	fixation: autoDraw = False
70.3361 	EXP 	Sound sound_1 reached end of file
70.3362 	EXP 	Sound sound_1 reached end of file
70.3700 	INFO 	Keyboard events cleared
70.3696 	EXP 	image: autoDraw = True
72.7039 	EXP 	New trial (rep=0, index=10): OrderedDict([('sound_file_name', 'final_pure_tone_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
72.7091 	DATA 	Keypress: b
72.7148 	EXP 	fixation: autoDraw = False
72.7148 	EXP 	image: autoDraw = False
72.7148 	EXP 	fixation: autoDraw = True
73.2095 	EXP 	Sound sound_1 started
73.2105 	EXP 	fixation: autoDraw = False
73.6692 	EXP 	Sound sound_1 reached end of file
73.6692 	EXP 	Sound sound_1 reached end of file
73.7022 	INFO 	Keyboard events cleared
73.7019 	EXP 	image: autoDraw = True
77.7306 	EXP 	New trial (rep=0, index=11): OrderedDict([('sound_file_name', 'final_pure_tone_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
77.7362 	DATA 	Keypress: x
77.7421 	EXP 	fixation: autoDraw = False
77.7421 	EXP 	image: autoDraw = False
77.7421 	EXP 	fixation: autoDraw = True
78.2343 	EXP 	Sound sound_1 started
78.2339 	EXP 	fixation: autoDraw = False
78.6942 	EXP 	Sound sound_1 reached end of file
78.6942 	EXP 	Sound sound_1 reached end of file
78.7279 	INFO 	Keyboard events cleared
78.7272 	EXP 	image: autoDraw = True
80.8465 	EXP 	New trial (rep=1, index=0): OrderedDict([('sound_file_name', 'final_pure_tone_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
80.8503 	DATA 	Keypress: c
80.8561 	EXP 	fixation: autoDraw = False
80.8561 	EXP 	image: autoDraw = False
80.8561 	EXP 	fixation: autoDraw = True
81.3522 	EXP 	Sound sound_1 started
81.3500 	EXP 	fixation: autoDraw = False
81.8117 	EXP 	Sound sound_1 reached end of file
81.8118 	EXP 	Sound sound_1 reached end of file
81.8438 	INFO 	Keyboard events cleared
81.8435 	EXP 	image: autoDraw = True
87.6144 	EXP 	New trial (rep=1, index=1): OrderedDict([('sound_file_name', 'final_white_noise_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
87.6187 	DATA 	Keypress: x
87.6245 	EXP 	fixation: autoDraw = False
87.6245 	EXP 	image: autoDraw = False
87.6245 	EXP 	fixation: autoDraw = True
88.1193 	EXP 	Sound sound_1 started
88.1151 	EXP 	fixation: autoDraw = False
88.5788 	EXP 	Sound sound_1 reached end of file
88.5789 	EXP 	Sound sound_1 reached end of file
88.6115 	INFO 	Keyboard events cleared
88.6110 	EXP 	image: autoDraw = True
89.2791 	EXP 	New trial (rep=1, index=2): OrderedDict([('sound_file_name', 'final_pure_tone_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
89.2827 	DATA 	Keypress: x
89.2884 	EXP 	fixation: autoDraw = False
89.2884 	EXP 	image: autoDraw = False
89.2884 	EXP 	fixation: autoDraw = True
89.7856 	EXP 	Sound sound_1 started
89.7826 	EXP 	fixation: autoDraw = False
90.2450 	EXP 	Sound sound_1 reached end of file
90.2451 	EXP 	Sound sound_1 reached end of file
90.2772 	INFO 	Keyboard events cleared
90.2769 	EXP 	image: autoDraw = True
92.3138 	EXP 	New trial (rep=1, index=3): OrderedDict([('sound_file_name', 'final_pure_tone_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
92.3179 	DATA 	Keypress: v
92.3237 	EXP 	fixation: autoDraw = False
92.3237 	EXP 	image: autoDraw = False
92.3237 	EXP 	fixation: autoDraw = True
92.8166 	EXP 	Sound sound_1 started
92.8179 	EXP 	fixation: autoDraw = False
93.2780 	EXP 	Sound sound_1 reached end of file
93.2781 	EXP 	Sound sound_1 reached end of file
93.3118 	INFO 	Keyboard events cleared
93.3114 	EXP 	image: autoDraw = True
94.6967 	EXP 	New trial (rep=1, index=4): OrderedDict([('sound_file_name', 'final_white_noise_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
94.7022 	DATA 	Keypress: x
94.7081 	EXP 	fixation: autoDraw = False
94.7081 	EXP 	image: autoDraw = False
94.7081 	EXP 	fixation: autoDraw = True
95.2006 	EXP 	Sound sound_1 started
95.1997 	EXP 	fixation: autoDraw = False
95.6616 	EXP 	Sound sound_1 reached end of file
95.6616 	EXP 	Sound sound_1 reached end of file
95.6941 	INFO 	Keyboard events cleared
95.6938 	EXP 	image: autoDraw = True
96.9475 	EXP 	New trial (rep=1, index=5): OrderedDict([('sound_file_name', 'final_white_noise_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
96.9525 	DATA 	Keypress: z
96.9583 	EXP 	fixation: autoDraw = False
96.9583 	EXP 	image: autoDraw = False
96.9583 	EXP 	fixation: autoDraw = True
97.4515 	EXP 	Sound sound_1 started
97.4512 	EXP 	fixation: autoDraw = False
97.9115 	EXP 	Sound sound_1 reached end of file
97.9116 	EXP 	Sound sound_1 reached end of file
97.9448 	INFO 	Keyboard events cleared
97.9444 	EXP 	image: autoDraw = True
98.5457 	EXP 	New trial (rep=1, index=6): OrderedDict([('sound_file_name', 'final_pure_tone_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
98.5511 	DATA 	Keypress: x
98.5568 	EXP 	fixation: autoDraw = False
98.5568 	EXP 	image: autoDraw = False
98.5568 	EXP 	fixation: autoDraw = True
99.0503 	EXP 	Sound sound_1 started
99.0513 	EXP 	fixation: autoDraw = False
99.5118 	EXP 	Sound sound_1 reached end of file
99.5119 	EXP 	Sound sound_1 reached end of file
99.5447 	INFO 	Keyboard events cleared
99.5445 	EXP 	image: autoDraw = True
99.8876 	EXP 	New trial (rep=1, index=7): OrderedDict([('sound_file_name', 'final_white_noise_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
99.8927 	DATA 	Keypress: z
99.8984 	EXP 	fixation: autoDraw = False
99.8984 	EXP 	image: autoDraw = False
99.8984 	EXP 	fixation: autoDraw = True
100.3940 	EXP 	Sound sound_1 started
100.3946 	EXP 	fixation: autoDraw = False
100.8536 	EXP 	Sound sound_1 reached end of file
100.8537 	EXP 	Sound sound_1 reached end of file
100.8870 	INFO 	Keyboard events cleared
100.8866 	EXP 	image: autoDraw = True
102.1475 	EXP 	New trial (rep=1, index=8): OrderedDict([('sound_file_name', 'final_white_noise_30_right.wav'), ('Angle', 30), ('Channel', 'Right')])
102.1531 	DATA 	Keypress: b
102.1589 	EXP 	fixation: autoDraw = False
102.1589 	EXP 	image: autoDraw = False
102.1589 	EXP 	fixation: autoDraw = True
102.6504 	EXP 	Sound sound_1 started
102.6521 	EXP 	fixation: autoDraw = False
103.1118 	EXP 	Sound sound_1 reached end of file
103.1119 	EXP 	Sound sound_1 reached end of file
103.1450 	INFO 	Keyboard events cleared
103.1442 	EXP 	image: autoDraw = True
105.3380 	EXP 	New trial (rep=1, index=9): OrderedDict([('sound_file_name', 'final_white_noise_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
105.3435 	DATA 	Keypress: v
105.3490 	EXP 	fixation: autoDraw = False
105.3490 	EXP 	image: autoDraw = False
105.3490 	EXP 	fixation: autoDraw = True
105.8441 	EXP 	Sound sound_1 started
105.8447 	EXP 	fixation: autoDraw = False
106.3038 	EXP 	Sound sound_1 reached end of file
106.3038 	EXP 	Sound sound_1 reached end of file
106.3376 	INFO 	Keyboard events cleared
106.3372 	EXP 	image: autoDraw = True
106.8714 	EXP 	New trial (rep=1, index=10): OrderedDict([('sound_file_name', 'final_pure_tone_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
106.8764 	DATA 	Keypress: x
106.8819 	EXP 	fixation: autoDraw = False
106.8819 	EXP 	image: autoDraw = False
106.8819 	EXP 	fixation: autoDraw = True
107.3775 	EXP 	Sound sound_1 started
107.3782 	EXP 	fixation: autoDraw = False
107.8371 	EXP 	Sound sound_1 reached end of file
107.8373 	EXP 	Sound sound_1 reached end of file
107.8710 	INFO 	Keyboard events cleared
107.8705 	EXP 	image: autoDraw = True
108.1381 	EXP 	New trial (rep=1, index=11): OrderedDict([('sound_file_name', 'final_pure_tone_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
108.1435 	DATA 	Keypress: c
108.1489 	EXP 	fixation: autoDraw = False
108.1489 	EXP 	image: autoDraw = False
108.1489 	EXP 	fixation: autoDraw = True
108.6444 	EXP 	Sound sound_1 started
108.6446 	EXP 	fixation: autoDraw = False
109.1041 	EXP 	Sound sound_1 reached end of file
109.1043 	EXP 	Sound sound_1 reached end of file
109.1370 	INFO 	Keyboard events cleared
109.1363 	EXP 	image: autoDraw = True
109.4882 	EXP 	New trial (rep=2, index=0): OrderedDict([('sound_file_name', 'final_pure_tone_90_right.wav'), ('Angle', 90), ('Channel', 'Right')])
109.4937 	DATA 	Keypress: c
109.4992 	EXP 	fixation: autoDraw = False
109.4992 	EXP 	image: autoDraw = False
109.4992 	EXP 	fixation: autoDraw = True
109.9947 	EXP 	Sound sound_1 started
109.9949 	EXP 	fixation: autoDraw = False
110.4544 	EXP 	Sound sound_1 reached end of file
110.4546 	EXP 	Sound sound_1 reached end of file
110.4876 	INFO 	Keyboard events cleared
110.4871 	EXP 	image: autoDraw = True
110.8626 	EXP 	New trial (rep=2, index=1): OrderedDict([('sound_file_name', 'final_white_noise_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
110.8664 	DATA 	Keypress: v
110.8720 	EXP 	fixation: autoDraw = False
110.8720 	EXP 	image: autoDraw = False
110.8720 	EXP 	fixation: autoDraw = True
111.3691 	EXP 	Sound sound_1 started
111.3680 	EXP 	fixation: autoDraw = False
111.8286 	EXP 	Sound sound_1 reached end of file
111.8287 	EXP 	Sound sound_1 reached end of file
111.8540 	INFO 	Keyboard events cleared
111.8537 	EXP 	image: autoDraw = True
112.3316 	EXP 	New trial (rep=2, index=2): OrderedDict([('sound_file_name', 'final_pure_tone_30_left.wav'), ('Angle', 30), ('Channel', 'Left')])
112.3372 	DATA 	Keypress: z
112.3431 	EXP 	fixation: autoDraw = False
112.3431 	EXP 	image: autoDraw = False
112.3431 	EXP 	fixation: autoDraw = True
112.8363 	EXP 	Sound sound_1 started
112.8337 	EXP 	fixation: autoDraw = False
113.2957 	EXP 	Sound sound_1 reached end of file
113.2958 	EXP 	Sound sound_1 reached end of file
113.3292 	INFO 	Keyboard events cleared
113.3285 	EXP 	image: autoDraw = True
113.9472 	EXP 	New trial (rep=2, index=3): OrderedDict([('sound_file_name', 'final_white_noise_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
113.9530 	DATA 	Keypress: x
113.9588 	EXP 	fixation: autoDraw = False
113.9588 	EXP 	image: autoDraw = False
113.9588 	EXP 	fixation: autoDraw = True
114.4527 	EXP 	Sound sound_1 started
114.4492 	EXP 	fixation: autoDraw = False
114.9121 	EXP 	Sound sound_1 reached end of file
114.9122 	EXP 	Sound sound_1 reached end of file
114.9454 	INFO 	Keyboard events cleared
114.9449 	EXP 	image: autoDraw = True
115.3470 	EXP 	New trial (rep=2, index=4): OrderedDict([('sound_file_name', 'final_pure_tone_0_right.wav'), ('Angle', 0), ('Channel', 'Right')])
115.3509 	DATA 	Keypress: c
115.3566 	EXP 	fixation: autoDraw = False
115.3566 	EXP 	image: autoDraw = False
115.3566 	EXP 	fixation: autoDraw = True
115.8519 	EXP 	Sound sound_1 started
115.8516 	EXP 	fixation: autoDraw = False
116.3121 	EXP 	Sound sound_1 reached end of file
116.3122 	EXP 	Sound sound_1 reached end of file
116.3454 	INFO 	Keyboard events cleared
116.3449 	EXP 	image: autoDraw = True
117.8981 	EXP 	New trial (rep=2, index=5): OrderedDict([('sound_file_name', 'final_pure_tone_90_left.wav'), ('Angle', 90), ('Channel', 'Left')])
117.9040 	DATA 	Keypress: c
117.9099 	EXP 	fixation: autoDraw = False
117.9099 	EXP 	image: autoDraw = False
117.9099 	EXP 	fixation: autoDraw = True
118.4007 	EXP 	Sound sound_1 started
118.4021 	EXP 	fixation: autoDraw = False
118.8620 	EXP 	Sound sound_1 reached end of file
118.8622 	EXP 	Sound sound_1 reached end of file
118.8953 	INFO 	Keyboard events cleared
118.8951 	EXP 	image: autoDraw = True
119.3473 	EXP 	New trial (rep=2, index=6): OrderedDict([('sound_file_name', 'final_pure_tone_0_left.wav'), ('Angle', 0), ('Channel', 'Left')])
119.3508 	DATA 	Keypress: z
119.3565 	EXP 	fixation: autoDraw = False
119.3565 	EXP 	image: autoDraw = False
119.3565 	EXP 	fixation: autoDraw = True
119.8533 	EXP 	Sound sound_1 started
119.8495 	EXP 	fixation: autoDraw = False
120.3127 	EXP 	Sound sound_1 reached end of file
